fiscal_year_end,filed_date,net_income,stockholders_equity,eps,shares_outstanding,roe,book_value_per_share
2008-12-31,2011-02-28,65366000,609499000,2.04,,0.10724545897532235,
2009-12-31,2011-02-28,74775000,837663000,2.26,,0.08926620848718399,
2010-12-31,2011-02-28,52206000,856548000,1.4,,0.06094929881337648,
2011-12-31,2013-02-28,76759000,2367163000,1.15,,0.032426579834172804,
2012-12-31,2013-02-28,151742000,2453278000,1.75,,0.06185275374417412,
2013-12-31,2014-02-28,163356000,2425069000,1.93,,0.06736138229468935,
2014-12-31,2015-02-27,175722000,2472402000,2.1,,0.07107339340447064,
2015-12-31,2016-02-26,131461000,2413143000,1.64,,0.05447708652160274,
2023-12-31,2026-02-27,392602000,3803661000,4.5,,0.1032168744796132,
2024-12-31,2026-02-27,460815000,4127636000,5.28,,0.11164138504461149,
2025-12-31,2026-02-27,486073000,4460117000,5.67,,0.10898211863052024,
